Orthogroup	HabuProteins	HumanProteins
OG0016199	XP_015683550.2	
OG0016200	XP_015683552.1	
OG0016201	XP_015683572.1	
OG0016202	XP_015683576.1	
OG0016203	XP_015683588.2	
OG0016204	XP_015683592.1	
OG0016205	XP_015683606.1	
OG0016206	XP_015683619.1	
OG0016207	XP_015683632.1	
OG0016208	XP_015683639.1	
OG0016209	XP_015683683.1	
OG0016210	XP_015683717.1	
OG0016211	XP_015683725.1	
OG0016212	XP_015683756.1	
OG0016213	XP_015683760.1	
OG0016214	XP_015683770.1	
OG0016215	XP_015683796.1	
OG0016216	XP_015683797.1	
OG0016217	XP_015683800.1	
OG0016218	XP_015683807.1	
OG0016219	XP_015683810.1	
OG0016220	XP_015683816.1	
OG0016221	XP_015683857.1	
OG0016222	XP_015683858.1	
OG0016223	XP_015683902.1	
OG0016224	XP_015683907.1	
OG0016225	XP_015683913.1	
OG0016226	XP_015683935.1	
OG0016227	XP_015683938.2	
OG0016228	XP_015683942.1	
OG0016229	XP_015683943.1	
OG0016230	XP_015683948.1	
OG0016231	XP_015683951.1	
OG0016232	XP_015683954.1	
OG0016233	XP_015683957.1	
OG0016234	XP_015683961.1	
OG0016235	XP_015683964.1	
OG0016236	XP_015683976.1	
OG0016237	XP_015683984.1	
OG0016238	XP_015683986.1	
OG0016239	XP_015683991.1	
OG0016240	XP_015683992.1	
OG0016241	XP_015683999.1	
OG0016242	XP_015684002.1	
OG0016243	XP_015684016.1	
OG0016244	XP_015684018.1	
OG0016245	XP_015684024.2	
OG0016246	XP_015684048.1	
OG0016247	XP_015684052.1	
OG0016248	XP_015684060.1	
OG0016249	XP_015684065.1	
OG0016250	XP_015684108.1	
OG0016251	XP_015684109.1	
OG0016252	XP_015684111.1	
OG0016253	XP_015684128.1	
OG0016254	XP_015684156.1	
OG0016255	XP_015684191.1	
OG0016256	XP_015684213.1	
OG0016257	XP_015684223.1	
OG0016258	XP_015684251.1	
OG0016259	XP_015684266.1	
OG0016260	XP_015684268.1	
OG0016261	XP_015684277.1	
OG0016262	XP_015684313.1	
OG0016263	XP_015684322.1	
OG0016264	XP_015684325.1	
OG0016265	XP_015684331.1	
OG0016266	XP_015684349.1	
OG0016267	XP_015684412.1	
OG0016268	XP_015684415.1	
OG0016269	XP_015684453.1	
OG0016270	XP_015684467.1	
OG0016271	XP_015684497.1	
OG0016272	XP_015684512.1	
OG0016273	XP_015684520.1	
OG0016274	XP_015684556.1	
OG0016275	XP_015684562.1	
OG0016276	XP_015684569.1	
OG0016277	XP_015684588.1	
OG0016278	XP_015684591.1	
OG0016279	XP_015684595.1	
OG0016280	XP_015684604.2	
OG0016281	XP_015684625.1	
OG0016282	XP_015684647.1	
OG0016283	XP_015684661.1	
OG0016284	XP_015684665.1	
OG0016285	XP_015684672.1	
OG0016286	XP_015684678.1	
OG0016287	XP_015684688.1	
OG0016288	XP_015684745.1	
OG0016289	XP_015684746.1	
OG0016290	XP_015684750.1	
OG0016291	XP_015684757.1	
OG0016292	XP_015684759.1	
OG0016293	XP_015684772.1	
OG0016294	XP_015684781.1	
OG0016295	XP_015684805.1	
OG0016296	XP_015684841.1	
OG0016297	XP_015684844.1	
OG0016298	XP_015684850.1	
OG0016299	XP_015684859.1	
OG0016300	XP_015684863.1	
OG0016301	XP_015684867.1	
OG0016302	XP_015684868.1	
OG0016303	XP_015684872.1	
OG0016304	XP_015684887.1	
OG0016305	XP_015684889.2	
OG0016306	XP_015684910.1	
OG0016307	XP_015684928.2	
OG0016308	XP_015684940.1	
OG0016309	XP_015684944.1	
OG0016310	XP_015684952.1	
OG0016311	XP_015684961.1	
OG0016312	XP_015684965.1	
OG0016313	XP_015684995.1	
OG0016314	XP_015685016.1	
OG0016315	XP_015685067.1	
OG0016316	XP_015685091.1	
OG0016317	XP_015685093.1	
OG0016318	XP_015685101.1	
OG0016319	XP_015685135.1	
OG0016320	XP_015685137.1	
OG0016321	XP_015685138.1	
OG0016322	XP_015685142.1	
OG0016323	XP_015685153.1	
OG0016324	XP_015685177.1	
OG0016325	XP_015685178.1	
OG0016326	XP_015685207.1	
OG0016327	XP_015685208.1	
OG0016328	XP_015685212.1	
OG0016329	XP_015685213.1	
OG0016330	XP_015685215.1	
OG0016331	XP_015685216.1	
OG0016332	XP_015685226.1	
OG0016333	XP_015685252.1	
OG0016334	XP_015685253.2	
OG0016335	XP_015685273.1	
OG0016336	XP_015685275.1	
OG0016337	XP_015685277.1	
OG0016338	XP_015685296.1	
OG0016339	XP_015685313.1	
OG0016340	XP_015685322.1	
OG0016341	XP_015685353.1	
OG0016342	XP_015685363.1	
OG0016343	XP_015685367.1	
OG0016344	XP_015685369.1	
OG0016345	XP_015685410.1	
OG0016346	XP_015685411.1	
OG0016347	XP_015685412.1	
OG0016348	XP_015685416.1	
OG0016349	XP_015685419.1	
OG0016350	XP_015685439.1	
OG0016351	XP_015685444.1	
OG0016352	XP_015685451.1	
OG0016353	XP_015685463.1	
OG0016354	XP_015685474.1	
OG0016355	XP_015685476.1	
OG0016356	XP_015685481.2	
OG0016357	XP_015685497.1	
OG0016358	XP_015685514.1	
OG0016359	XP_015685515.1	
OG0016360	XP_015685524.1	
OG0016361	XP_015685529.1	
OG0016362	XP_015685551.1	
OG0016363	XP_015685561.1	
OG0016364	XP_015685577.1	
OG0016365	XP_015685578.1	
OG0016366	XP_015685580.1	
OG0016367	XP_015685606.1	
OG0016368	XP_015685609.1	
OG0016369	XP_015685631.1	
OG0016370	XP_015685633.1	
OG0016371	XP_015685635.1	
OG0016372	XP_015685641.1	
OG0016373	XP_015685667.1	
OG0016374	XP_015685671.1	
OG0016375	XP_015685674.1	
OG0016376	XP_015685720.1	
OG0016377	XP_015685723.1	
OG0016378	XP_015685733.1	
OG0016379	XP_015685739.1	
OG0016380	XP_015685745.1	
OG0016381	XP_015685757.1	
OG0016382	XP_015685762.1	
OG0016383	XP_015685763.1	
OG0016384	XP_015685777.1	
OG0016385	XP_015685781.1	
OG0016386	XP_015685803.1	
OG0016387	XP_015685804.1	
OG0016388	XP_015685809.1	
OG0016389	XP_015685823.1	
OG0016390	XP_015685844.1	
OG0016391	XP_015685850.1	
OG0016392	XP_015685859.1	
OG0016393	XP_015685862.1	
OG0016394	XP_015685867.1	
OG0016395	XP_015685868.1	
OG0016396	XP_015685875.1	
OG0016397	XP_015685902.1	
OG0016398	XP_015685905.2	
OG0016399	XP_015685921.1	
OG0016400	XP_015685922.1	
OG0016401	XP_015685930.1	
OG0016402	XP_015685945.1	
OG0016403	XP_015685946.1	
OG0016404	XP_015685949.1	
OG0016405	XP_015685964.1	
OG0016406	XP_015685977.1	
OG0016407	XP_015686001.1	
OG0016408	XP_015686002.1	
OG0016409	XP_015686011.1	
OG0016410	XP_015686017.1	
OG0016411	XP_015686021.1	
OG0016412	XP_015686024.1	
OG0016413	XP_015686029.1	
OG0016414	XP_015686037.1	
OG0016415	XP_015686048.1	
OG0016416	XP_015686068.1	
OG0016417	XP_015686072.1	
OG0016418	XP_015686087.1	
OG0016419	XP_015686092.1	
OG0016420	XP_015686108.1	
OG0016421	XP_015686109.1	
OG0016422	XP_015686114.1	
OG0016423	XP_015686116.1	
OG0016424	XP_015686121.1	
OG0016425	XP_015686127.1	
OG0016426	XP_015686148.1	
OG0016427	XP_015686153.1	
OG0016428	XP_015686161.1	
OG0016429	XP_015686169.1	
OG0016430	XP_015686171.1	
OG0016431	XP_015686176.1	
OG0016432	XP_015686185.1	
OG0016433	XP_015686192.1	
OG0016434	XP_015686195.1	
OG0016435	XP_015686198.1	
OG0016436	XP_015686220.1	
OG0016437	XP_015686229.1	
OG0016438	XP_015686251.1	
OG0016439	XP_015686282.1	
OG0016440	XP_015686286.1	
OG0016441	XP_015686294.1	
OG0016442	XP_015686298.1	
OG0016443	XP_015686313.1	
OG0016444	XP_015686321.1	
OG0016445	XP_015686326.1	
OG0016446	XP_015686334.1	
OG0016447	XP_015686341.1	
OG0016448	XP_015686363.1	
OG0016449	XP_015686380.1	
OG0016450	XP_015686390.1	
OG0016451	XP_015686394.1	
OG0016452	XP_015686410.1	
OG0016453	XP_015686412.1	
OG0016454	XP_015686414.1	
OG0016455	XP_015686420.1	
OG0016456	XP_015686423.1	
OG0016457	XP_015686424.1	
OG0016458	XP_015686434.1	
OG0016459	XP_015686449.1	
OG0016460	XP_015686455.1	
OG0016461	XP_015686472.1	
OG0016462	XP_015686476.2	
OG0016463	XP_015686478.1	
OG0016464	XP_015686481.1	
OG0016465	XP_015686488.1	
OG0016466	XP_015686491.1	
OG0016467	XP_015686502.1	
OG0016468	XP_015686508.1	
OG0016469	XP_015686510.1	
OG0016470	XP_015686514.1	
OG0016471	XP_015686529.1	
OG0016472	XP_015686534.1	
OG0016473	XP_015686539.1	
OG0016474	XP_015686545.1	
OG0016475	XP_015686560.1	
OG0016476	XP_015686561.1	
OG0016477	XP_015686563.1	
OG0016478	XP_015686595.1	
OG0016479	XP_015686597.1	
OG0016480	XP_015686622.1	
OG0016481	XP_015686630.1	
OG0016482	XP_015686638.1	
OG0016483	XP_015686657.1	
OG0016484	XP_015686659.1	
OG0016485	XP_015686668.1	
OG0016486	XP_015686686.1	
OG0016487	XP_015686691.1	
OG0016488	XP_015686706.1	
OG0016489	XP_015686713.1	
OG0016490	XP_015686730.1	
OG0016491	XP_015686734.1	
OG0016492	XP_015686739.1	
OG0016493	XP_015686751.1	
OG0016494	XP_015686752.1	
OG0016495	XP_015686767.1	
OG0016496	XP_015686780.1	
OG0016497	XP_015686806.1	
OG0016498	XP_015686811.2	
OG0016499	XP_015686812.1	
OG0016500	XP_015686822.1	
OG0016501	XP_015686823.1	
OG0016502	XP_015686842.1	
OG0016503	XP_015686849.2	
OG0016504	XP_015686858.1	
OG0016505	XP_015686879.1	
OG0016506	XP_015686880.1	
OG0016507	XP_015686882.1	
OG0016508	XP_015686883.1	
OG0016509	XP_015686893.1	
OG0016510	XP_015686898.1	
OG0016511	XP_015686907.1	
OG0016512	XP_015686932.1	
OG0016513	XP_015686941.1	
OG0016514	XP_015687017.1	
OG0016515	XP_015687035.1	
OG0016516	XP_015687043.1	
OG0016517	XP_015687071.1	
OG0016518	XP_015687094.1	
OG0016519	XP_015687121.1	
OG0016520	XP_015687123.2	
OG0016521	XP_015687140.1	
OG0016522	XP_015687151.1	
OG0016523	XP_015687154.1	
OG0016524	XP_015687159.1	
OG0016525	XP_015687170.1	
OG0016526	XP_015687237.1	
OG0016527	XP_015687240.1	
OG0016528	XP_015687258.1	
OG0016529	XP_015687295.1	
OG0016530	XP_015687312.1	
OG0016531	XP_015687392.1	
OG0016532	XP_015687420.1	
OG0016533	XP_015687458.1	
OG0016534	XP_015687469.1	
OG0016535	XP_015687477.2	
OG0016536	XP_015687525.1	
OG0016537	XP_015687535.1	
OG0016538	XP_015687572.1	
OG0016539	XP_015687575.1	
OG0016540	XP_015687579.1	
OG0016541	XP_015687593.1	
OG0016542	XP_015687672.1	
OG0016543	XP_015687690.2	
OG0016544	XP_015687691.1	
OG0016545	XP_015687694.1	
OG0016546	XP_015687699.1	
OG0016547	XP_015687712.1	
OG0016548	XP_015687729.1	
OG0016549	XP_015687747.1	
OG0016550	XP_015687770.2	
OG0016551	XP_015687802.1	
OG0016552	XP_015687804.1	
OG0016553	XP_015687807.1	
OG0016554	XP_015687862.1	
OG0016555	XP_015687896.1	
OG0016556	XP_015687909.1	
OG0016557	XP_015687927.1	
OG0016558	XP_015687975.1	
OG0016559	XP_015687981.1	
OG0016560	XP_015687988.1	
OG0016561	XP_015688012.1	
OG0016562	XP_029138772.1	
OG0016563	XP_029138806.1	
OG0016564	XP_029138807.1	
OG0016565	XP_029138822.1	
OG0016566	XP_029138855.1	
OG0016567	XP_029138860.1	
OG0016568	XP_029138876.1	
OG0016569	XP_029138877.1	
OG0016570	XP_029138898.1	
OG0016571	XP_029138912.1	
OG0016572	XP_029138922.1	
OG0016573	XP_029138925.1	
OG0016574	XP_029138935.1	
OG0016575	XP_029138954.1	
OG0016576	XP_029138983.1	
OG0016577	XP_029138997.1	
OG0016578	XP_029139002.1	
OG0016579	XP_029139008.1	
OG0016580	XP_029139037.1	
OG0016581	XP_029139053.1	
OG0016582	XP_029139060.1	
OG0016583	XP_029139088.1	
OG0016584	XP_029139117.1	
OG0016585	XP_029139128.1	
OG0016586	XP_029139136.1	
OG0016587	XP_029139140.1	
OG0016588	XP_029139146.1	
OG0016589	XP_029139238.1	
OG0016590	XP_029139248.1	
OG0016591	XP_029139276.1	
OG0016592	XP_029139277.1	
OG0016593	XP_029139287.1	
OG0016594	XP_029139289.1	
OG0016595	XP_029139320.1	
OG0016596	XP_029139326.1	
OG0016597	XP_029139373.1	
OG0016598	XP_029139409.1	
OG0016599	XP_029139414.1	
OG0016600	XP_029139420.1	
OG0016601	XP_029139423.1	
OG0016602	XP_029139427.1	
OG0016603	XP_029139455.1	
OG0016604	XP_029139456.1	
OG0016605	XP_029139463.1	
OG0016606	XP_029139487.1	
OG0016607	XP_029139498.1	
OG0016608	XP_029139535.1	
OG0016609	XP_029139571.1	
OG0016610	XP_029139583.1	
OG0016611	XP_029139588.1	
OG0016612	XP_029139596.1	
OG0016613	XP_029139775.1	
OG0016614	XP_029139777.1	
OG0016615	XP_029139785.1	
OG0016616	XP_029139787.1	
OG0016617	XP_029139789.1	
OG0016618	XP_029139832.1	
OG0016619	XP_029139844.1	
OG0016620	XP_029139877.1	
OG0016621	XP_029139896.1	
OG0016622	XP_029139927.1	
OG0016623	XP_029139931.1	
OG0016624	XP_029139972.1	
OG0016625	XP_029139978.1	
OG0016626	XP_029139984.1	
OG0016627	XP_029139986.1	
OG0016628	XP_029140068.1	
OG0016629	XP_029140069.1	
OG0016630	XP_029140083.1	
OG0016631	XP_029140145.1	
OG0016632	XP_029140150.1	
OG0016633	XP_029140192.1	
OG0016634	XP_029140219.1	
OG0016635	XP_029140248.1	
OG0016636	XP_029140253.1	
OG0016637	XP_029140267.1	
OG0016638	XP_029140271.1	
OG0016639	XP_029140274.1	
OG0016640	XP_029140288.1	
OG0016641	XP_029140293.1	
OG0016642	XP_029140314.1	
OG0016643	XP_029140323.1	
OG0016644	XP_029140350.1	
OG0016645	XP_029140424.1	
OG0016646	XP_029140425.1	
OG0016647	XP_029140433.1	
OG0016648	XP_029140502.1	
OG0016649	XP_029140526.1	
OG0016650	XP_029140528.1	
OG0016651	XP_029140543.1	
OG0016652	XP_029140574.1	
OG0016653	XP_029140594.1	
OG0016654	XP_029140598.1	
OG0016655	XP_029140602.1	
OG0016656	XP_029140631.1	
OG0016657	XP_029140637.1	
OG0016658	XP_029140685.1	
OG0016659	XP_029140686.1	
OG0016660	XP_029140696.1	
OG0016661	XP_029140700.1	
OG0016662	XP_029140702.1	
OG0016663	XP_029140717.1	
OG0016664	XP_029140732.1	
OG0016665	XP_029140737.1	
OG0016666	XP_029140743.1	
OG0016667	XP_029140758.1	
OG0016668	XP_029140759.1	
OG0016669	XP_029140761.1	
OG0016670	XP_029140807.1	
OG0016671	XP_029140818.1	
OG0016672	XP_029140830.1	
OG0016673	XP_029140855.1	
OG0016674	XP_029140880.1	
OG0016675	XP_029140882.1	
OG0016676	XP_029140885.1	
OG0016677	XP_029140924.1	
OG0016678	XP_029140935.1	
OG0016679	XP_029140937.1	
OG0016680	XP_029140948.1	
OG0016681	XP_029140956.1	
OG0016682	XP_029140978.1	
OG0016683	XP_029140997.1	
OG0016684	XP_029141003.1	
OG0016685	XP_029141007.1	
OG0016686	XP_029141010.1	
OG0016687	XP_029141039.1	
OG0016688	XP_029141045.1	
OG0016689	XP_029141092.1	
OG0016690	XP_029141113.1	
OG0016691	XP_029141147.1	
OG0016692	XP_029141168.1	
OG0016693	XP_029141178.1	
OG0016694	XP_029141186.1	
OG0016695	XP_029141187.1	
OG0016696	XP_029141190.1	
OG0016697	XP_029141192.1	
OG0016698	XP_029141193.1	
OG0016699	XP_029141200.1	
OG0016700	XP_029141202.1	
OG0016701	XP_029141206.1	
OG0016702	XP_029141225.1	
OG0016703	XP_029141247.1	
OG0016704	XP_029141261.1	
OG0016705	XP_029141264.1	
OG0016706	XP_029141266.1	
OG0016707	XP_029141269.1	
OG0016708	XP_029141280.1	
OG0016709	XP_029141290.1	
OG0016710	XP_029141305.1	
OG0016711	XP_029141323.1	
OG0016712	XP_029141330.1	
OG0016713	XP_029141350.1	
OG0016714	XP_029141358.1	
OG0016715	XP_029141379.1	
OG0016716	XP_029141389.1	
OG0016717	XP_029141400.1	
OG0016718	XP_029141406.1	
OG0016719	XP_029141413.1	
OG0016720	XP_029141418.1	
OG0016721	XP_029141426.1	
OG0016722	XP_029141429.1	
OG0016723	XP_029141433.1	
OG0016724	XP_029141454.1	
OG0016725	XP_029141467.1	
OG0016726	XP_029141471.1	
OG0016727	XP_029141472.1	
OG0016728	XP_029141475.1	
OG0016729	XP_029141505.1	
OG0016730	XP_029141512.1	
OG0016731	XP_029141519.1	
OG0016732	XP_029141530.1	
OG0016733	XP_029141551.1	
OG0016734	XP_029141590.1	
OG0016735	XP_029141593.1	
OG0016736	XP_029141599.1	
OG0016737	XP_029141618.1	
OG0016738	XP_029141680.1	
OG0016739	XP_029141740.1	
OG0016740	XP_029141774.1	
OG0016741	XP_029141785.1	
OG0016742	XP_029141793.1	
OG0016743	XP_029141832.1	
OG0016744	XP_029141837.1	
OG0016745	XP_029141862.1	
OG0016746	XP_029141913.1	
OG0016747	XP_029141946.1	
OG0016748	XP_029141952.1	
OG0016749	XP_029141965.1	
OG0016750	XP_029141986.1	
OG0016751	XP_029142036.1	
OG0016752	XP_029142080.1	
OG0016753	XP_029142084.1	
OG0016754	XP_029142092.1	
OG0016755	XP_029142110.1	
OG0016756	XP_029142117.1	
OG0016757	XP_029142126.1	
OG0016758	XP_029142146.1	
OG0016759	XP_029142160.1	
OG0016760	XP_029142180.1	
OG0016761	XP_029142182.1	
OG0016762	XP_029142187.1	
OG0016763	XP_029142192.1	
OG0016764	XP_029142206.1	
OG0016765	XP_029142207.1	
OG0016766	XP_029142215.1	
OG0016767	XP_029142216.1	
OG0016768	XP_029142231.1	
OG0016769	XP_029142277.1	
OG0016770	XP_029142282.1	
OG0016771	XP_029142285.1	
OG0016772	XP_029142295.1	
OG0016773	XP_029142297.1	
OG0016774	XP_029142340.1	
OG0016775	XP_029142346.1	
OG0016776	XP_029142353.1	
OG0016777	XP_029142363.1	
OG0016778	XP_029142384.1	
OG0016779	XP_029142385.1	
OG0016780	XP_029142389.1	
OG0016781	XP_029142439.1	
OG0016782	XP_029142466.1	
OG0016783	XP_029142477.1	
OG0016784	XP_029142481.1	
OG0016785	XP_029142483.1	
OG0016786	XP_029142502.1	
OG0016787	XP_029142503.1	
OG0016788	XP_029142511.1	
OG0016789	XP_029142539.1	
OG0016790	XP_029142540.1	
OG0016791	XP_029142561.1	
OG0016792	XP_029142569.1	
OG0016793	XP_029142607.1	
OG0016794	XP_029142630.1	
OG0016795	XP_029142641.1	
OG0016796	XP_029142655.1	
OG0016797	XP_029142708.1	
OG0016798	XP_029142720.1	
OG0016799	XP_029142757.1	
OG0016800	XP_029142760.1	
OG0016801	XP_029142761.1	
OG0016802	XP_029142763.1	
OG0016803	XP_029142764.1	
OG0016804	XP_029142765.1	
OG0016805	XP_029142785.1	
OG0016806	XP_029142801.1	
OG0016807	XP_029142803.1	
OG0016808	XP_029142816.1	
OG0016809	XP_029142817.1	
OG0016810	XP_029142825.1	
OG0016811	XP_029142827.1	
OG0016812	XP_029142839.1	
OG0016813	XP_029142840.1	
OG0016814	XP_029142889.1	
OG0016815	XP_029142894.1	
OG0016816	XP_029142927.1	
OG0016817	XP_029142946.1	
OG0016818	XP_029142956.1	
OG0016819	XP_029143000.1	
OG0016820	XP_029143007.1	
OG0016821	XP_029143035.1	
OG0016822	XP_029143042.1	
OG0016823	XP_029143046.1	
OG0016824	XP_029143069.1	
OG0016825	XP_029143109.1	
OG0016826	XP_029143116.1	
OG0016827	XP_029143129.1	
OG0016828	XP_029143136.1	
OG0016829	XP_029143140.1	
OG0016830	XP_029143163.1	
OG0016831	XP_029143189.1	
OG0016832	XP_029143196.1	
OG0016833	YP_008081104.1	
OG0016834	YP_008081111.1	
OG0016835		NP_000007.1
OG0016836		NP_000012.1
OG0016837		NP_000031.1
OG0016838		NP_000061.1
OG0016839		NP_000079.2
OG0016840		NP_000082.2
OG0016841		NP_000084.3
OG0016842		NP_000104.1
OG0016843		NP_000110.2
OG0016844		NP_000131.2
OG0016845		NP_000158.1
OG0016846		NP_000164.5
OG0016847		NP_000168.1
OG0016848		NP_000211.1
OG0016849		NP_000214.1
OG0016850		NP_000217.2
OG0016851		NP_000231.1
OG0016852		NP_000249.1
OG0016853		NP_000260.1
OG0016854		NP_000269.3
OG0016855		NP_000283.1
OG0016856		NP_000284.1
OG0016857		NP_000289.1
OG0016858		NP_000297.1
OG0016859		NP_000318.2
OG0016860		NP_000374.1
OG0016861		NP_000384.2
OG0016862		NP_000393.4
OG0016863		NP_000401.1
OG0016864		NP_000408.1
OG0016865		NP_000414.2
OG0016866		NP_000415.2
OG0016867		NP_000418.2
OG0016868		NP_000420.1
OG0016869		NP_000429.2
OG0016870		NP_000431.2
OG0016871		NP_000437.3
OG0016872		NP_000465.1
OG0016873		NP_000474.2
OG0016874		NP_000475.1
OG0016875		NP_000481.2
OG0016876		NP_000545.1
OG0016877		NP_000546.2
OG0016878		NP_000551.1
OG0016879		NP_000552.2
OG0016880		NP_000576.1
OG0016881		NP_000577.2
OG0016882		NP_000579.2
OG0016883		NP_000580.1
OG0016884		NP_000581.1
OG0016885		NP_000594.2
OG0016886		NP_000631.1
OG0016887		NP_000646.3
OG0016888		NP_000658.1
OG0016889		NP_000659.2
OG0016890		NP_000669.1
OG0016891		NP_000674.2
OG0016892		NP_000709.1
OG0016893		NP_000711.1
OG0016894		NP_000717.2
OG0016895		NP_000740.1
OG0016896		NP_000749.2
OG0016897		NP_000752.2
OG0016898		NP_000758.1
OG0016899		NP_000764.1
OG0016900		NP_000792.1
OG0016901		NP_000796.1
OG0016902		NP_000802.2
OG0016903		NP_000803.2
OG0016904		NP_000817.5
OG0016905		NP_000823.4
OG0016906		NP_000831.2
OG0016907		NP_000835.1
OG0016908		NP_000836.2
OG0016909		NP_000839.1
OG0016910		NP_000874.2
OG0016911		NP_000889.3
OG0016912		NP_000905.3
OG0016913		NP_000916.2
OG0016914		NP_000923.1
OG0016915		NP_000924.3
OG0016916		NP_000931.1
OG0016917		NP_000983.1
OG0016918		NP_000992.1
OG0016919		NP_001001317.1
OG0016920		NP_001001323.1
OG0016921		NP_001001331.1
OG0016922		NP_001001343.2
OG0016923		NP_001001344.1
OG0016924		NP_001001396.1
OG0016925		NP_001001433.1
OG0016926		NP_001001485.1
OG0016927		NP_001001486.1
OG0016928		NP_001001487.1
OG0016929		NP_001001521.1
OG0016930		NP_001001549.1
OG0016931		NP_001001567.1
OG0016932		NP_001001568.1
OG0016933		NP_001001569.1
OG0016934		NP_001001570.1
OG0016935		NP_001001571.1
OG0016936		NP_001001572.1
OG0016937		NP_001001573.1
OG0016938		NP_001001574.1
OG0016939		NP_001001576.1
OG0016940		NP_001001577.1
OG0016941		NP_001001578.1
OG0016942		NP_001001579.1
OG0016943		NP_001001580.1
OG0016944		NP_001001581.1
OG0016945		NP_001001584.1
OG0016946		NP_001001585.1
OG0016947		NP_001001657.1
OG0016948		NP_001001667.1
OG0016949		NP_001001740.1
OG0016950		NP_001001786.2
OG0016951		NP_001001913.1
OG0016952		NP_001001915.1
OG0016953		NP_001001916.2
OG0016954		NP_001001918.1
OG0016955		NP_001001920.2
OG0016956		NP_001001923.1
OG0016957		NP_001001935.1
OG0016958		NP_001001954.1
OG0016959		NP_001001957.2
OG0016960		NP_001001960.1
OG0016961		NP_001001965.1
OG0016962		NP_001001968.1
OG0016963		NP_001001973.1
OG0016964		NP_001001995.1
OG0016965		NP_001002021.2
OG0016966		NP_001002244.1
OG0016967		NP_001002255.1
OG0016968		NP_001002264.1
OG0016969		NP_001002295.1
OG0016970		NP_001002847.1
OG0016971		NP_001002907.1
OG0016972		NP_001002925.1
OG0016973		NP_001003674.1
OG0016974		NP_001003675.1
OG0016975		NP_001003750.1
OG0016976		NP_001003793.1
OG0016977		NP_001003806.1
OG0016978		NP_001003810.1
OG0016979		NP_001003828.1
OG0016980		NP_001003938.1
OG0016981		NP_001003945.1
OG0016982		NP_001004058.2
OG0016983		NP_001004060.1
OG0016984		NP_001004124.1
OG0016985		NP_001004125.2
OG0016986		NP_001004134.1
OG0016987		NP_001004309.2
OG0016988		NP_001004319.1
OG0016989		NP_001004325.1
OG0016990		NP_001004334.3
OG0016991		NP_001004339.2
OG0016992		NP_001004341.1
OG0016993		NP_001004419.1
OG0016994		NP_001004440.1
OG0016995		NP_001004456.1
OG0016996		NP_001004457.2
OG0016997		NP_001004472.1
OG0016998		NP_001004474.2
OG0016999		NP_001004475.1
OG0017000		NP_001004477.1
OG0017001		NP_001004478.1
