Orthogroup	HabuProteins	HumanProteins
OG0001104	XP_015670129.1	NP_001122103.1, NP_001275583.1, NP_001275584.1, NP_001308255.1, NP_079095.3, XP_011523564.1
OG0001105	XP_015670144.1, XP_015674674.1, XP_015680409.1, XP_015685261.1, XP_015686389.1	NP_001080.2, NP_005493.2
OG0001106	XP_015670288.1	NP_001258215.1, NP_001258216.1, NP_001258217.1, NP_001258218.1, NP_001258247.1, NP_115810.2
OG0001107	XP_015670303.1, XP_015673102.1, XP_015680499.1, XP_029140837.1	NP_115935.3, NP_115977.2, NP_908973.1
OG0001108	XP_015670380.1	NP_001035271.1, NP_001035272.1, NP_001035273.1, NP_001035289.1, NP_001035290.1, NP_063948.1
OG0001109	XP_015670397.1	NP_001116855.1, NP_001116856.1, NP_001116857.1, NP_060215.4, XP_005272673.1, XP_047298742.1
OG0001110	XP_015670549.1	NP_001161080.1, NP_001335998.1, NP_001336000.1, NP_001336001.1, NP_115652.2, XP_047301937.1
OG0001111	XP_015670672.1, XP_015682650.1, XP_029143180.1	NP_000333.1, NP_001186621.1, NP_001313488.2, XP_011523431.1
OG0001112	XP_015670732.1	NP_001340317.1, NP_001340318.1, NP_001340319.1, NP_001340320.1, NP_689538.1, XP_011533221.1
OG0001113	XP_015670822.2, XP_015683326.1, XP_029139324.1, XP_029142980.1	NP_065186.3, NP_077816.1, XP_005268318.1
OG0001114	XP_015670875.1	NP_001363187.1, NP_001363188.1, NP_001363189.1, NP_001363190.1, NP_003977.1, XP_011518704.1
OG0001115	XP_015670985.1	NP_001368872.1, NP_001368873.1, NP_001368874.1, NP_001368876.1, NP_001368877.1, NP_003346.2
OG0001116	XP_015670990.1	NP_001123505.1, NP_001123506.1, NP_001123507.1, NP_001123508.1, NP_067023.1, XP_011543494.1
OG0001117	XP_015671068.1, XP_015673232.1, XP_015680867.1, XP_015684123.1, XP_015685743.1	NP_001034201.2, NP_001274418.1
OG0001118	XP_015671209.1, XP_015685872.1, XP_015687588.1	NP_005085.2, NP_940982.1, XP_011526302.1, XP_047278620.1
OG0001119	XP_015671212.1, XP_015684299.1	NP_001091990.1, NP_001091991.1, NP_001091992.1, NP_001091993.1, NP_006401.3
OG0001120	XP_015671259.1	NP_001005735.1, NP_001244316.1, NP_001336885.1, NP_009125.1, NP_665861.1, XP_011528141.1
OG0001121	XP_015671301.1	NP_001156365.1, NP_001156366.1, NP_001156367.1, NP_001306159.1, NP_001306160.1, NP_055471.2
OG0001122	XP_015671344.1	NP_001010983.1, NP_001265209.1, NP_001265210.1, NP_060916.1, NP_690909.1, XP_047304521.1
OG0001123	XP_015671361.1	NP_001008784.2, NP_001186144.1, NP_620161.1, NP_620385.1, NP_620386.1, NP_740750.1
OG0001124	XP_015671433.1	NP_001287682.1, NP_001287684.1, NP_001287686.1, NP_001287687.1, NP_653168.2, XP_005273401.1
OG0001125	XP_015671450.1	NP_001041659.1, NP_001041660.1, NP_001041664.1, NP_001260.1, NP_001368794.1, NP_001368795.1
OG0001126	XP_015671624.2, XP_015671990.1, XP_029140881.1	NP_001073349.1, NP_001316998.1, NP_005804.1, XP_005264294.1
OG0001127	XP_015671651.1, XP_015671951.1	NP_001070910.1, NP_001070911.1, NP_004491.2, NP_112604.2, XP_011535010.1
OG0001128	XP_015671660.1, XP_015685679.1, XP_029140067.1, XP_029140153.1	NP_000072.2, NP_001288294.1, XP_005263429.1
OG0001129	XP_015671662.1, XP_015672659.1, XP_015675151.1, XP_015684930.1, XP_015684932.2	NP_001137.2, NP_001138.1
OG0001130	XP_015671673.2, XP_015687973.1	NP_001104515.2, NP_001104516.1, NP_001104517.1, NP_001400852.1, XP_011533596.1
OG0001131	XP_015671691.1, XP_015680869.1	NP_001277133.1, NP_001277134.1, NP_001277135.1, NP_001277136.1, NP_060873.4
OG0001132	XP_015671955.1	NP_000390.2, NP_001129649.1, NP_001129650.1, NP_001129651.1, NP_001307966.1, NP_001397860.1
OG0001133	XP_015672011.1	NP_001265723.1, NP_001265724.1, NP_001382182.1, NP_005963.4, XP_006717608.1, XP_011538238.1
OG0001134	XP_015672276.1	NP_001308272.2, NP_001308273.2, NP_001308274.2, NP_001308275.2, NP_653233.5, XP_006712350.1
OG0001135	XP_015672343.1	NP_001307395.1, NP_001307396.1, NP_001307397.1, NP_001350881.1, NP_775841.2, XP_011510920.1
OG0001136	XP_015672366.1	NP_000861.1, NP_001035259.1, NP_001035262.2, NP_001035263.1, NP_001273339.1, NP_955525.1
OG0001137	XP_015672412.1, XP_015672413.1	NP_001138397.1, NP_001171517.1, NP_001269849.1, NP_002453.2, XP_005261035.1
OG0001138	XP_015672444.1	NP_001186094.1, NP_001289820.1, NP_001340056.1, NP_001340057.1, NP_001340058.1, XP_005257176.1
OG0001139	XP_015672495.1	NP_001186442.1, NP_001186443.1, NP_001186444.1, NP_068581.1, NP_620410.3, NP_631960.1
OG0001140	XP_015672506.1, XP_029139151.1	NP_001311441.1, NP_055087.2, NP_112217.2, XP_016865394.1, XP_047288078.1
OG0001141	XP_015672626.1, XP_015673415.1, XP_015685819.1	NP_001242970.1, NP_005370.1, XP_047284832.1, XP_047300366.1
OG0001142	XP_015672705.1	NP_001012333.1, NP_001012334.1, NP_001257479.1, NP_001257480.1, NP_001257481.1, NP_002382.1
OG0001143	XP_015672865.1	NP_001229738.1, NP_001229740.1, NP_001229742.1, NP_001229743.1, NP_055757.3, XP_005248736.1
OG0001144	XP_015672914.1, XP_015673655.1	NP_001013712.4, NP_001371924.1, NP_001371925.1, XP_016874787.1, XP_047300819.1
OG0001145	XP_015672994.1, XP_015672995.1	NP_001018147.1, NP_001018148.1, NP_001018149.1, NP_001185611.1, NP_002503.1
OG0001146	XP_015673106.1, XP_015673108.1, XP_015673109.1, XP_015673110.1, XP_015673111.1, XP_015673112.1	NP_060590.1
OG0001147	XP_015673127.1, XP_015676652.1, XP_015678250.1, XP_029143176.1	NP_001121632.1, NP_005644.2, NP_055368.1
OG0001148	XP_015673138.1	NP_001273934.1, NP_001273935.1, NP_001273936.1, NP_001273937.1, NP_659443.1, XP_011516660.1
OG0001149	XP_015673163.1, XP_015685605.1, XP_029140721.1	NP_006738.3, NP_065859.3, NP_694985.29, XP_005274246.1
OG0001150	XP_015673349.1	NP_001124292.1, NP_001124293.1, NP_001124294.1, NP_001274454.1, NP_001274455.1, NP_073614.1
OG0001151	XP_015673359.1, XP_015676486.1, XP_015677958.1	NP_001365898.1, NP_004970.3, NP_036413.1, XP_047276302.1
OG0001152	XP_015673424.1, XP_015683128.2, XP_029141326.1	NP_003609.2, NP_006566.2, NP_942089.1, XP_011524706.1
OG0001153	XP_015673916.2, XP_015673920.1, XP_015673922.1, XP_015673923.1, XP_015682874.1, XP_015686425.1	NP_001001914.1
OG0001154	XP_015673983.1, XP_015687270.1	NP_001107579.1, NP_001244891.1, NP_001244892.1, NP_055291.2, XP_047306027.1
OG0001155	XP_015674036.1, XP_029142130.1	NP_001192183.1, NP_001192184.1, NP_001397672.1, NP_002529.1, XP_047272549.1
OG0001156	XP_015674042.1	NP_001098721.2, NP_001271165.2, NP_001271166.2, NP_001336363.2, NP_055548.4, XP_005248689.1
OG0001157	XP_015674085.1, XP_015675336.1, XP_029141256.1	NP_003861.1, NP_839943.3, XP_011507500.1, XP_047272597.1
OG0001158	XP_015674175.1, XP_015674246.1, XP_015674319.1, XP_015685967.1	NP_001129665.1, NP_001129666.1, NP_055744.2
OG0001159	XP_015674245.2	NP_001287767.1, NP_001287768.1, NP_001287769.1, NP_001287770.1, NP_653298.1, XP_047302849.1
OG0001160	XP_015674456.1, XP_015674458.1, XP_015674462.1	NP_001185524.1, NP_006863.2, NP_006864.2, NP_758515.1
OG0001161	XP_015674488.1, XP_015684261.2	NP_001276.3, NP_006527.1, NP_036260.2, XP_011539317.1, XP_011540750.1
OG0001162	XP_015674717.2, XP_015685648.1, XP_015685917.1, XP_029140015.1	NP_064506.3, XP_006712697.1, XP_011519396.1
OG0001163	XP_015674923.1	NP_001151.1, NP_037361.1, NP_863651.1, NP_863658.1, NP_863659.1, XP_047284714.1
OG0001164	XP_015674931.1	NP_001138737.1, NP_001138738.1, NP_001412084.1, NP_001412085.1, NP_060859.4, XP_011518504.1
OG0001165	XP_015674933.1	NP_001371829.1, NP_001371830.1, NP_001371831.1, NP_001371832.1, NP_689967.2, XP_011514263.1
OG0001166	XP_015675172.1	NP_001287894.1, NP_001312.1, NP_001400464.1, NP_001400466.1, NP_001400467.1, XP_047284351.1
OG0001167	XP_015675276.1, XP_015675278.1	NP_001258680.1, NP_001356363.1, NP_001356364.1, NP_005786.1, XP_005246289.2
OG0001168	XP_015675374.1	NP_001035865.1, NP_001274670.1, NP_001274675.1, NP_001274682.1, NP_061909.2, XP_047274858.1
OG0001169	XP_015675431.1	NP_001015045.1, NP_001252507.1, NP_001252508.1, NP_001252509.1, NP_055698.2, XP_011529818.1
OG0001170	XP_015675567.1	NP_000657.1, NP_001185824.1, NP_001185825.1, NP_001185826.1, NP_001185827.1, NP_001303260.1
OG0001171	XP_015675644.1, XP_015685619.1	NP_001273602.1, NP_001273603.1, NP_001273604.1, NP_003693.2, NP_733466.1
OG0001172	XP_015675687.1, XP_015685486.1, XP_015687460.1, XP_029141468.1	NP_001354906.1, NP_689966.2, NP_766638.2
OG0001173	XP_015675691.1, XP_015675692.1	NP_001273203.1, NP_001273204.1, NP_001273205.1, NP_065982.1, XP_011513069.1
OG0001174	XP_015675737.1	NP_001369252.1, NP_001369253.1, NP_001369254.1, NP_001369255.1, NP_001369256.1, NP_001369257.1
OG0001175	XP_015675756.1, XP_015675757.1, XP_029140742.1, XP_029142718.1, XP_029142719.1	NP_940880.3, XP_011525101.1
OG0001176	XP_015675863.1	NP_001006625.1, NP_001006626.1, NP_001371982.1, NP_006465.4, NP_938203.2, XP_006710358.1
OG0001177	XP_015676076.1	NP_001265669.1, NP_001265670.1, NP_001265671.1, NP_001265672.1, NP_003261.1, XP_011529320.1
OG0001178	XP_015676119.2, XP_015685042.1	NP_001186781.1, NP_001186782.1, NP_001186784.1, NP_001186785.1, NP_057366.2
OG0001179	XP_015676272.1, XP_015680132.1, XP_015686526.1	NP_001137470.2, NP_001137471.2, NP_001191339.2, NP_002994.4
OG0001180	XP_015676362.1	NP_001077861.1, NP_001077862.1, NP_001346.1, NP_001368781.1, NP_001384414.1, XP_011528118.1
OG0001181	XP_015676582.1, XP_015676583.1, XP_015677356.1	NP_001138791.1, NP_001165783.1, NP_002661.2, XP_006713723.1
OG0001182	XP_015676701.1	NP_001136146.1, NP_001136147.1, NP_001136148.1, NP_001136149.1, NP_076436.3, XP_011518601.1
OG0001183	XP_015676735.1, XP_015676737.1	NP_001291414.1, NP_001291415.1, NP_001291416.1, NP_036592.1, XP_047287220.1
OG0001184	XP_015677019.1	NP_001073152.1, NP_001073153.1, NP_001274264.1, NP_001274265.1, NP_065177.2, XP_005266003.1
OG0001185	XP_015677026.1	NP_001017395.2, NP_001336192.1, NP_001336193.1, NP_001336194.1, NP_001336195.1, NP_001336197.1
OG0001186	XP_015677128.1	NP_001010935.1, NP_001278825.1, NP_001357145.1, NP_001357146.1, NP_001380995.1, NP_002875.1
OG0001187	XP_015677428.1, XP_029138864.1, XP_029141370.1	NP_003311.2, NP_003313.3, NP_813977.1, XP_005253166.1
OG0001188	XP_015677505.1	NP_001273494.1, NP_001273495.1, NP_001284695.1, NP_001375288.1, NP_055547.1, XP_016879401.1
OG0001189	XP_015677546.1	NP_001305650.1, NP_001305651.1, NP_001305652.1, NP_001305653.1, NP_001305654.1, NP_057590.3
OG0001190	XP_015677562.1, XP_029141101.1	NP_001393435.1, NP_001932.2, NP_004940.1, NP_077740.1, NP_077741.2
OG0001191	XP_015677616.1	NP_001006109.1, NP_001350810.1, NP_001357272.1, NP_001357273.1, NP_001357274.1, NP_064572.2
OG0001192	XP_015677742.1	NP_001189473.1, NP_001189474.1, NP_001189475.1, NP_001904.2, NP_852477.1, XP_005250211.2
OG0001193	XP_015677825.1	NP_001303256.1, NP_001341608.1, NP_001341609.1, NP_006245.2, NP_997704.1, XP_047304520.1
OG0001194	XP_015677928.1	NP_001269479.1, NP_001269480.1, NP_001381932.1, NP_001381936.1, NP_001381938.1, NP_852108.3
OG0001195	XP_015677939.1	NP_001033791.1, NP_001362562.1, NP_001362563.1, NP_001362564.1, NP_064625.1, XP_047273348.1
OG0001196	XP_015677971.2	NP_000439.2, NP_001364206.1, NP_001364207.1, NP_001364208.1, NP_001364209.1, XP_047283340.1
OG0001197	XP_015678025.2	NP_001308849.1, NP_001308850.1, NP_001308851.1, NP_001308852.1, NP_065180.1, XP_047288839.1
OG0001198	XP_015678128.1, XP_015678752.1, XP_015683802.1, XP_015686318.1	NP_001005464.1, NP_001116847.1, NP_066403.2
OG0001199	XP_015678217.1, XP_015681434.1, XP_015682438.1, XP_015685943.1	NP_003296.1, NP_065122.1, XP_011541270.1
OG0001200	XP_015678295.1	NP_001271352.1, NP_001271353.1, NP_001271354.1, NP_001271355.1, NP_056275.2, XP_011531877.1
OG0001201	XP_015678427.1	NP_001307469.1, NP_001307470.1, NP_001307471.1, NP_001307472.1, NP_079463.2, XP_006721347.1
OG0001202	XP_015678501.1, XP_015678502.1, XP_015681145.1, XP_015681204.1, XP_015685430.1	NP_476502.1, XP_047274119.1
OG0001203	XP_015678509.1, XP_015682306.1, XP_015685853.1	NP_001334748.1, NP_060715.2, XP_005249816.1, XP_011538248.1
OG0001204	XP_015678611.1, XP_015678614.1, XP_029141333.1, XP_029142893.1	NP_005592.1, NP_689566.1, XP_047294093.1
OG0001205	XP_015678637.1, XP_015685582.1	NP_001273117.1, NP_001273118.1, NP_001273123.1, NP_001273128.1, NP_055707.3
OG0001206	XP_015678771.1	NP_001245286.1, NP_001245287.1, NP_001245288.1, NP_002140.2, NP_602293.1, XP_005246217.1
OG0001207	XP_015678862.1	NP_001035284.1, NP_001035285.1, NP_001035286.1, NP_001035287.1, NP_065083.3, XP_011540102.1
OG0001208	XP_015678975.1	NP_001305676.1, NP_001305677.1, NP_001305678.1, NP_001305679.1, NP_115800.1, XP_011541324.1
OG0001209	XP_015679077.1, XP_015679078.1	NP_000745.1, NP_001128633.1, NP_001128634.1, NP_001349757.1, NP_009294.1
OG0001210	XP_015679244.1	NP_001269711.1, NP_001269712.1, NP_001269713.1, NP_001269714.1, NP_060476.2, XP_011528574.1
OG0001211	XP_015679327.1, XP_029139464.1, XP_029140964.1, XP_029140965.1, XP_029141926.1	NP_001315548.1, XP_011512158.1
OG0001212	XP_015679354.1, XP_015679357.1, XP_015679358.1	NP_001401452.1, NP_001401453.1, NP_001401454.1, NP_001401455.1
OG0001213	XP_015679379.1, XP_015685684.1	NP_001269639.1, NP_001269640.1, NP_001269641.1, NP_689604.1, XP_047299381.1
OG0001214	XP_015679541.1, XP_015680795.1	NP_001017963.2, NP_001258898.1, NP_001258899.1, NP_001358167.1, NP_031381.2
OG0001215	XP_015679561.1, XP_015685403.1	NP_001076582.1, NP_001182582.1, NP_001182583.1, NP_115916.3, NP_852150.2
OG0001216	XP_015679587.1	NP_001070962.1, NP_001248332.1, NP_001275653.1, NP_001309863.1, NP_001309864.1, NP_002493.3
OG0001217	XP_015679830.1	NP_001132914.2, NP_001373760.1, NP_001373761.1, NP_001373762.1, NP_919228.3, XP_016869798.1
OG0001218	XP_015679837.1	NP_001032626.1, NP_001310009.1, NP_001310011.1, NP_001310012.1, NP_001310013.1, NP_006205.1
OG0001219	XP_015680018.1, XP_015680019.1	NP_001230705.1, NP_001230706.1, NP_001350533.1, NP_055494.2, XP_016874081.1
OG0001220	XP_015680082.1, XP_015687112.1, XP_029142099.1	NP_001994.2, NP_004099.2, NP_056652.1, XP_011516694.1
OG0001221	XP_015680099.1	NP_001309264.1, NP_001309265.1, NP_001309266.1, NP_001309268.1, NP_219479.2, XP_047274090.1
OG0001222	XP_015680186.1, XP_015680187.1, XP_015680188.1, XP_015680192.1, XP_029141670.1	NP_001001912.2, NP_001304036.1
OG0001223	XP_015680459.1	NP_001316371.1, NP_001316372.1, NP_001316373.1, NP_001316374.1, NP_116291.1, XP_047278287.1
OG0001224	XP_015680692.1	NP_001305696.1, NP_001305697.1, NP_001305698.1, NP_001305699.1, NP_001305700.1, NP_115487.2
OG0001225	XP_015680841.1, XP_015680846.1, XP_015686258.1	NP_001127958.1, NP_002044.2, NP_004111.2, NP_060754.2
OG0001226	XP_015680843.1, XP_015680844.1, XP_015680845.1	NP_001139411.1, NP_001139412.1, NP_002564.1, XP_016882335.1
OG0001227	XP_015680926.1	NP_001116370.1, NP_001308296.1, NP_001308297.1, NP_001308298.1, NP_001308299.1, NP_002405.1
OG0001228	XP_015681039.1, XP_015683876.1, XP_015684786.1, XP_015685678.1, XP_029141675.1	NP_000616.3, NP_001191147.1
OG0001229	XP_015681067.1, XP_015686080.1, XP_029141994.1, XP_029142452.1	NP_000426.2, XP_005259981.1, XP_011517019.2
OG0001230	XP_015681171.1, XP_015681174.2	NP_001305665.1, NP_001305666.1, NP_001350523.1, NP_079001.2, XP_005274349.1
OG0001231	XP_015681205.1	NP_001121646.2, NP_001309041.2, NP_001309042.2, NP_001309043.2, NP_003351.3, XP_024309978.1
OG0001232	XP_015681300.1, XP_015683638.1, XP_029141908.1	NP_031391.2, NP_037490.2, XP_016856590.1, XP_047298931.1
OG0001233	XP_015681403.1, XP_015681404.1, XP_015681405.1, XP_015681406.1	NP_001121686.1, NP_699162.3, XP_005264994.1
OG0001234	XP_015681534.2, XP_015684399.2, XP_015684401.1, XP_015684402.1, XP_029142633.1	NP_000148.2, NP_001165282.1
OG0001235	XP_015681593.1, XP_029142888.1	NP_001098684.1, NP_001248761.1, NP_001269201.1, NP_004665.2, XP_005273739.1
OG0001236	XP_015681619.1	NP_001124441.1, NP_001124442.1, NP_001124443.1, NP_001171535.1, NP_056352.3, XP_005266118.1
OG0001237	XP_015681630.1	NP_001039021.1, NP_001039022.2, NP_001269893.1, NP_001269894.1, NP_006739.2, XP_047278064.1
OG0001238	XP_015681643.1	NP_001275909.1, NP_001275910.1, NP_001275911.1, NP_001357238.1, NP_775800.3, XP_016881056.1
OG0001239	XP_015681740.1	NP_001369290.1, NP_001369291.1, NP_001369293.1, NP_001369377.1, NP_113659.3, NP_848537.1
OG0001240	XP_015681756.1	NP_001028174.2, NP_001153715.1, NP_001153716.1, NP_001153718.1, NP_001153738.1, XP_047292883.1
OG0001241	XP_015681761.1, XP_015681862.1, XP_015681941.1, XP_015681947.1, XP_029142048.1	NP_001073923.1, XP_024306135.1
OG0001242	XP_015682379.1, XP_015684518.1, XP_015684958.1, XP_029142362.1	NP_002283.3, XP_005265184.1, XP_047276315.1
OG0001243	XP_015682452.1, XP_015682454.1	NP_001008410.1, NP_060704.2, NP_619543.2, NP_878919.2, XP_047300851.1
OG0001244	XP_015682475.2	NP_001122405.1, NP_001122406.1, NP_001273683.1, NP_001376192.1, NP_001376193.1, NP_597734.2
OG0001245	XP_015682551.1	NP_001351369.1, NP_001351370.1, NP_001351371.1, NP_002445.2, NP_076915.3, XP_024301832.1
OG0001246	XP_015682764.1	NP_001159812.1, NP_001165580.1, NP_001165581.1, NP_001165582.1, NP_660205.3, XP_005254214.1
OG0001247	XP_015682785.1, XP_029142184.1, XP_029142246.1, XP_029142247.1	NP_001353633.1, NP_002368.1, XP_047274732.1
OG0001248	XP_015683043.1, XP_015686415.1	NP_001313344.1, NP_001313345.1, NP_001313346.1, NP_055153.1, NP_821141.1
OG0001249	XP_015683060.1	NP_001014308.2, NP_001265409.1, NP_001265410.1, NP_001265411.1, NP_060039.1, XP_005266504.1
OG0001250	XP_015683061.1	NP_001017930.1, NP_001340377.1, NP_001340378.1, NP_001340379.1, NP_056541.2, XP_024308139.1
OG0001251	XP_015683458.1	NP_001345220.1, NP_001345221.1, NP_001345222.1, NP_001345223.1, NP_079221.2, XP_016870629.1
OG0001252	XP_015683561.1	NP_001307799.1, NP_001307800.1, NP_001307801.1, NP_001307806.1, NP_958928.1, XP_047291955.1
OG0001253	XP_015683665.1	NP_001305680.1, NP_001305681.1, NP_001305682.1, NP_001305683.1, NP_110447.2, XP_011513226.1
OG0001254	XP_015683814.1, XP_015683956.1	NP_001381889.1, NP_001381890.1, NP_002480.1, NP_064527.1, XP_047283922.1
OG0001255	XP_015683953.1, XP_015683998.1, XP_029139042.1, XP_029141248.1	NP_001364887.1, NP_002831.2, XP_016870447.1
OG0001256	XP_015683978.1, XP_015685358.1, XP_015686373.1, XP_015687603.2, XP_015687604.1, XP_029139196.1	NP_001362309.1
OG0001257	XP_015684140.1, XP_015684141.1	NP_000302.1, NP_001073590.1, NP_001073591.1, NP_001073592.1, NP_898902.1
OG0001258	XP_015684230.1, XP_029142955.1	NP_001098717.1, NP_001275696.1, NP_001288749.1, NP_079018.1, XP_006721154.1
OG0001259	XP_015684304.1, XP_029141169.1, XP_029142675.1	NP_001243323.1, NP_001317651.1, NP_060418.4, XP_006717229.1
OG0001260	XP_015684320.1	NP_001268645.1, NP_001268646.1, NP_001268647.1, NP_001268648.1, NP_001268649.1, NP_061828.1
OG0001261	XP_015684345.1	NP_001362987.1, NP_001362988.1, NP_001362989.1, NP_001362990.1, NP_003856.1, XP_005265583.1
OG0001262	XP_015684367.1, XP_029140838.1	NP_001318139.1, NP_001318140.1, NP_001318141.1, NP_620143.1, XP_016872677.1
OG0001263	XP_015684546.1, XP_015686442.1, XP_029141018.1	NP_001136249.1, NP_001136250.1, NP_079469.2, XP_005255658.2
OG0001264	XP_015684598.1	NP_001310245.1, NP_001310246.1, NP_001310247.1, NP_004604.2, NP_945189.1, XP_047296399.1
OG0001265	XP_015684711.1	NP_001245139.1, NP_001305406.1, NP_001305407.1, NP_001305408.1, NP_056331.2, XP_047282682.1
OG0001266	XP_015684751.1	NP_001007270.1, NP_001007271.1, NP_001305983.1, NP_001305984.1, NP_078983.1, XP_005259320.1
OG0001267	XP_015684754.1	NP_001315593.1, NP_001315594.1, NP_001315595.1, NP_001315596.1, NP_004806.3, XP_011540741.1
OG0001268	XP_015684967.1, XP_029138811.1, XP_029139567.1, XP_029139831.1	NP_000914.2, NP_001032418.1, NP_001098101.1
OG0001269	XP_015685018.1, XP_029143206.1	NP_001406728.1, NP_001406729.1, NP_060063.2, NP_942595.1, XP_047271887.1
OG0001270	XP_015685443.1, XP_015685591.1	NP_001306153.1, NP_003677.4, NP_006018.4, NP_569082.2, XP_006711903.1
OG0001271	XP_015685448.1, XP_029139521.1, XP_029140583.1	NP_000122.1, NP_001254483.1, NP_062562.1, XP_011535776.2
OG0001272	XP_015686609.1, XP_015686676.1	NP_001153585.1, NP_001153586.1, NP_001153587.1, NP_001153588.1, NP_653198.2
OG0001273	XP_015686957.1	NP_001167630.1, NP_001167631.1, NP_001350039.1, NP_001350040.1, NP_071354.2, XP_047278035.1
OG0001274	XP_015687217.1	NP_001123484.1, NP_001239002.1, NP_001239004.1, NP_001239005.1, NP_004776.3, XP_047290879.1
OG0001275	XP_015687318.1, XP_029143104.1	NP_001036170.1, NP_001036171.1, NP_001184029.1, NP_001184042.1, NP_055390.1
OG0001276	XP_015687726.1	NP_001137252.1, NP_001308169.1, NP_001308170.1, NP_001353655.1, NP_057100.1, XP_011523182.1
OG0001277	XP_015687749.1	NP_001025173.1, NP_001229371.2, NP_001229372.1, NP_001317136.1, NP_005301.2, XP_047291813.1
OG0001278	XP_029138788.1	NP_001171925.1, NP_001171926.1, NP_001295202.1, NP_001295203.1, NP_112198.1, XP_005249579.1
OG0001279	XP_029139109.1	NP_001137360.1, NP_001137361.1, NP_001137362.1, NP_001287887.1, NP_060515.3, XP_047279768.1
OG0001280	XP_029139317.1, XP_029139411.1	NP_001164638.1, NP_001182492.1, NP_001229630.1, NP_001336556.1, XP_011539385.1
OG0001281	XP_029139435.1	NP_001104504.1, NP_001104505.1, NP_001104506.1, NP_001308952.1, NP_001602.1, XP_005259995.1
